Unnamed: 0,Algorithm,ProofType,TotalCoinsMined,TotalCoinSupply,PC 1,PC 2,PC 3,CoinName,class
EXP,Ethash,PoW,10495278.0,16906397,-0.16110947571702935,-1.9723826299850127,0.41648178439737743,Expanse,3.0
MAPC,X11,PoS,0.0,2228921.184,,,,,
CON,X13,PoW/PoS,23042604.0,50000000,-0.2779115785612369,1.8167844839401484,-0.6579342975186029,Paycon,0.0
SC,Blake2b,PoW,33098296530.0,0,0.3728495704133056,-2.170232237755977,0.3740495291931019,Siacoin,3.0
LYB,Lyra2RE,PoW/PoS,,0,,,,,
EMC,SHA-256,PoW/PoS,43059794.804778,1000000000,-0.3070700644209401,0.8660264099963073,-0.397025461412562,Emercoin,0.0
BLITZ,X13,PoS,0.0,3852156,,,,,
BHIRE,Scrypt,PoS,,42000000,,,,,
EGC,X15,PoW/PoS,13530556.4180753,26298000,-0.24267642354894944,1.9328279203563699,-0.7132959947013704,EverGreenCoin,0.0
MND,X11,PoW,15867695.0,16000000,-0.2331340674759018,-0.9306281344950484,0.06975475541394463,MindCoin,3.0
I0C,SHA-256,PoW,20997476.8650231,21000000,-0.14686805008112594,-1.2894795856107772,0.194339844134708,I0coin,3.0
DCR,BLAKE256,PoW/PoS,10365046.9281661,21000000,-0.08892024183465262,0.9277994905602055,-0.48459224130427864,Decred,0.0
DOGED,Scrypt,PoW,0.0,16500000000,,,,,
RVR,Scrypt,PoW,210000000.0,210000000,-0.1644950441895807,-1.1206264211346855,-0.03528545166327659,Revolution VR,3.0
HODL,1GB AES Pattern Search,PoW,11448949.0,81962100,-0.1512163935068725,-2.196315855530888,0.3328224797188788,HOdlcoin,3.0
EDRC,SHA-256,PoW/PoS,3669691.84494672,22000000,-0.31449272969732084,0.8665458177143779,-0.39692345761630987,EDRCoin,0.0
HTC,X11,PoW/PoS,10996318099.0,26550000000,-0.0780069741372593,1.2145737183925107,-0.5276208725992869,Hitcoin,0.0
GAME,Scrypt,PoW,69836100.0,84000000,-0.16710269810509218,-1.1206039645258166,-0.03522680053986817,Gamecredits,3.0
DSH,CryptoNight,PoW,0.0,18446744,,,,,
DBIC,SHA-256,PoW/PoS,5129014.0,10500000,-0.31455650947488767,0.8665525580080023,-0.3969229058465204,DubaiCoin,0.0
BIOS,Quark,PoW/PoS,0.0,20190463.54969237,,,,,
DIEM,SHA-256,PoW,21739971929.0,21626280000 ,0.27196857304798017,-1.2940921498651383,0.1850627962308544,CarpeDiemCoin,3.0
RCX,Scrypt,PoW/PoS,,3966666667,,,,,
PWR,NIST5,PoW/PoS,10069449031.9252,0,-0.2355735385460508,1.5548275930693811,-0.6288290354409473,PWR Coin,0.0
TRUMP,Blake,PoS,0.0,12000000,,,,,
BLRY,Scrypt,PoW/PoS,8998743.2411911,42000000,-0.33556443209536496,1.035430525737293,-0.6264715431704893,BillaryCoin,0.0
ETHS,Scrypt,PoW/PoS,0.0,4200000,,,,,
PXL,SHA-256,PoW,0.0,15000000,,,,,
SOUL,Scrypt,PoW/PoS,,1400000000,,,,,
SSTC,X11,PoW,0.0,2250000000,,,,,
GPU,Scrypt,PoS,40477042.0,221052632,-0.28417533239537773,0.8165877290188437,-0.22991419901123897,GPU Coin,0.0
TAGR,X15,PoW/PoS,,30700000,,,,,
HMP,Scrypt-n,PoW,0.0,5000000000,,,,,
ADZ,X11,PoW,45110324.0,84000000,-0.23229398311939292,-0.9306555257030368,0.06973873436886659,Adzcoin,3.0
MYC,Scrypt,PoW/PoS,,250000000,,,,,
VTA,Scrypt,PoW,0.0,21000000000,,,,,
SOIL,Dagger,PoW,5702048.0,30000000,-0.15107787915448975,-2.252691544681486,0.4648103454614107,SoilCoin,3.0
YOC,Scrypt,PoW,636462.55983338,168351300,-0.16734994424159302,-1.1206726561523574,-0.03521114138621608,YoCoin,3.0
UNIT,SHA-256,PoW/PoS,0.0,210000000,,,,,
AEON,CryptoNight-Lite,PoW,0.0,18400000,,,,,
SIB,X11GOST,PoW,17263355.0,24000000,-0.15903516237948198,-2.1731469332736912,0.46797016317159934,SibCoin,3.0
ERC,X11,PoW/PoS,10407269.7881868,384000000,-0.3980089715704203,1.2252013990987616,-0.5215458421522722,EuropeCoin,0.0
AIB,Scrypt,PoW,,314159265359,,,,,
XDB,X11,PoW/PoS,,21007600,,,,,
ANTI,SHA-256,PoW,0.0,42000000,,,,,
COLX,X11,PoS,,21000000000,,,,,
MNM,X13,PoW/PoS,,10000000,,,,,
ZEIT,Scrypt,PoS,36971236046.8073, 99000000000,0.8683376410773684,0.7749724176893105,-0.25131783300533145,ZeitCoin,0.0
CGA,Scrypt,PoW,,10000000000,,,,,
SWING,SHA-256,PoW/PoS,4377081.60953993,40000000,-0.3143563311456504,0.8665362522766611,-0.39692532906385974,SwingCoin,0.0
SAFEX,Scrypt,PoC,2147483647.0,2147483647,-0.05601794083416295,0.26818443087868254,-0.3889789967212479,SafeExchangeCoin,0.0
NEBU,PoS,PoS,20000000.0,20000000,-0.34228631730566933,1.5775912839974997,0.08679458012567652,Nebuchadnezzar,0.0
AEC,X11,PoS,,98000000,,,,,
FRN,Scrypt,PoW,6570807.65677618,20000000,-0.1683302939958528,-1.120589948354018,-0.03519968067989216,Francs,3.0
ADNT,ScryptOG,PoW,84000000.0,84000000,,,,,
N7,Scrypt,PoW,,270967742,,,,,
CYG,X11,PoW/PoS,,25885320,,,,,
LGBTQ,X11,PoW,,50000000,,,,,
UTH,Dagger,PoW,,25885320,,,,,
MPRO,PoS,PoW,,250000,,,,,
KATZ,SHA-256D,PoW/PoS,,100000000,,,,,
SPM,Scrypt,PoW/PoS,,88900000,,,,,
FLX,Scrypt,PoW/PoS,,1000000,,,,,
BOLI,X11,PoW,13654082.4987998,25000000,-0.23309725154401845,-0.9306337621741866,0.06975468457824141,BolivarCoin,3.0
CLUD,Scrypt,PoW,,100200000,,,,,
HVCO,SHA-256,PoW/PoS,,1700000,,,,,
GIZ,X11,PoW/PoS,0.0,100000,,,,,
FUZZ,Scrypt,PoW,,21000000,,,,,
SCRT,X11,PoW/PoS,0.0,21000000,,,,,
XRA,X11,PoW/PoS,134554941.15119,75000000,-0.3986844257543397,1.225410462366489,-0.5215596301338726,Ratecoin,0.0
XNX,Scrypt,PoW,,42000000,,,,,
DBG,PoS,PoS,0.0,15000000,,,,,
WMC,X11,PoS,,1000000000,,,,,
GOTX,Scrypt,PoW,,313333333,,,,,
SHREK,Scrypt,PoW/PoS,,1246000000,,,,,
REV,SHA-256,PoW/PoS,1195525.0,222725000,-0.31309837049137085,0.8664357392450392,-0.3969408358667577,Revenu,0.0
PBC,X11,PoW/PoS,,31500000000,,,,,
OBS,X11,PoW/PoS,,6562000,,,,,
EXIT,Scrypt,PoW/PoS,,756000000,,,,,
EDUC,Scrypt,PoW/PoS,,99000000,,,,,
CLINT,SHA-256,PoW,0.0,2421227,,,,,
CKC,SHA-256,PoW/PoS,16662820.0,525000000,-0.31076396078906143,0.8662762872314369,-0.3969734719538237,Clockcoin,0.0
VIP,NIST5,PoW/PoS,83450403.0,90000000,-0.3570058796496389,1.5514919785163326,-0.6254730651695921,VIP Tokens,0.0
NXE,NIST5,PoW/PoS,,2200000,,,,,
ZOOM,Lyra2RE,PoW,,250000,,,,,
YOVI,SHA-256,PoS,,22830000,,,,,
ORLY,X15,PoW/PoS,0.0,36000000,,,,,
KUBOS,Scrypt,PoW/PoS,,986898568551,,,,,
SAK,SHA-256,PoW,,400000000,,,,,
EVIL,X11,PoW/PoS,,21024000,,,,,
COX,Scrypt,PoW/PoS,,1012941176,,,,,
BSD,X11,PoW/PoS,24387724.5010828,139000000,-0.39957690793336464,1.2253393655419196,-0.5215283231341667,BitSend,0.0
DES,Scrypt,PoW/PoS,,212625,,,,,
BIT16,NIST5,PoW/PoS,0.0,16000000,,,,,
CMTC,Scrypt,PoW,,2000000,,,,,
CHESS,Scrypt,PoW/PoS,0.0,74666667,,,,,
REE,Scrypt,PoW/PoS,0.0,350000000,,,,,
MARV,Scrypt,PoW,,400000000,,,,,
OMNI,Scrypt,PoW,616448.0,616448,-0.16854065216262681,-1.1205813566823792,-0.03519591607586533,Omni,3.0
TRTK,SHA-256,PoW/PoS,,860000000,,,,,
LIR,POS 3.0,PoS,38589808.6658096,33500000,-0.3359453574530747,1.5147895304090524,0.0218948855954624,Let it Ride,0.0
SCRPT,Scrypt,PoW,,34181818,,,,,
SPCIE,PoS,PoS,,9000000,,,,,
CJ,X13,PoW/PoS,,500000000,,,,,
PUT,Scrypt,PoW/PoS,813092338.575672,2000000000,-0.31183851264983914,1.034629339029726,-0.6269200796284649,PutinCoin,0.0
KRAK,SHA-256,PoW/PoS,,20 000 000,,,,,
IBANK,Scrypt,PoW/PoS,4526324.0,44333333,-0.3356025436098218,1.035427783616485,-0.6264702481813619,iBankCoin,0.0
WRLGC,SHA-256,PoW,,51000000,,,,,
BM,X13,PoS,,100000000,,,,,
FRWC,Scrypt,PoW/PoS,100000000.0,100000000,-0.3340403692790583,1.0354289041986808,-0.6265074624892065,Frankywillcoin,0.0
PSY,SHA-256D,PoW/PoS,,4214600,,,,,
RUST,Scrypt,PoW/PoS,,21212121,,,,,
NZC,Scrypt,PoW,,335800000,,,,,
XPOKE,X13,PoS,,75000000,,,,,
MUDRA,X13,PoS,5000000.0,200000000,-0.22733402855399584,1.5979412034757594,-0.26135763455342964,MudraCoin,0.0
PIZZA,X11,PoW,1377917.0,25000000,-0.23324731815728572,-0.9306378025443814,0.06975882023771608,PizzaCoin,3.0
LC,X11,PoS,657000000.0,657000000,-0.3384338025324277,1.0065099107559672,-0.12520424482774203,Lutetium Coin,0.0
EXB,SHA-256,PoW,,500000000,,,,,
KMD,Equihash,dPoW/PoW,115898131.0,200000000,-0.29499197535476407,-1.4511917357747828,0.5652930975409071,Komodo,3.0
GB,X11,PoW/PoS,15563873.0,50000000,-0.4003164316891504,1.2253849083409085,-0.5215172755466283,GoldBlocks,0.0
EDC,SHA-256,DPoS/LPoS,,5352058721.530,,,,,
WAY,X11,PoS,0.0,100000000,,,,,
TAB,Scrypt,PoW/PoS,,25000000,,,,,
STO,X11,PoW/PoS,,150000000,,,,,
CTC,Scrypt,PoW/PoS,43165500.0,90000000,-0.33480609993578175,1.0354156421248968,-0.6264874084835699,CarterCoin,0.0
TOT,Scrypt,PoW/PoS,,1613150000,,,,,
MDC,Scrypt,PoW/PoS,,33000000,,,,,
FTP,X11,PoS,,360000000,,,,,
ZET2,Quark,PoW/PoS,,1200000,,,,,
CVNC,SHA-256,PoW/PoS,,33000,,,,,
KRB,CryptoNight,PoW,7822432.72439746,10000000,0.3024853653151146,-2.285946047483007,0.40908330357824174,Karbo,3.0
TELL,X11,PoW/PoS,,3652422000,,,,,
BXT,SHA-256,PoW/PoS,595429.0,21000000,-0.31453740747127723,0.8665453502508812,-0.3969223312124967,BitTokens,0.0
ZYD,SHA-256,PoW,6243840.0,9736000,-0.1471283457620868,-1.2894783098432365,0.19434583639950956,ZayedCoin,3.0
MST,X11,PoW/PoS,657636.34549789,3000000,-0.40083222161876136,1.2254055866886935,-0.521507989549201,MustangCoin,0.0
GOON,Scrypt,PoW,,270875968,,,,,
ZNE,Scrypt,PoW/PoS,2581970.0,21000000,-0.3357919153137904,1.0354398451274418,-0.6264674761259531,ZoneCoin,0.0
COVAL,Multiple,PoW,1000000000.0,1200000000,-0.1030442514599488,-1.8109452236644104,0.3487022677530631,Circuits of Value,3.0
DGDC,X13,PoW/PoS,,1000000,,,,,
TODAY,Scrypt,PoW,,39200000,,,,,
ROOT,Scrypt,PoW/PoS,1939889.0,0,-0.3359488073930381,1.0354510651024613,-0.6264653544902402,RootCoin,0.0
DOPE,Scrypt,PoW,116845228.0,200000000,-0.16570476203534246,-1.1206516370506103,-0.035253161892568365,DopeCoin,3.0
FX,Scrypt,PoW/PoS,,987600000,,,,,
PIO,X11,PoW/PoS,,200000,,,,,
PROUD,X11,PoW/PoS,0.0,10000000000,,,,,
SMSR,QuBit,PoW/PoS,,60000000,,,,,
UBIQ,Progressive-n,PoS,,500000000,,,,,
ARM,Scrypt,PoW/PoS,,1990000000,,,,,
RING,Scrypt,PoW/PoS,,1900000000,,,,,
LAZ,DPoS,DPoS,,10000000,,,,,
BTCR,Scrypt,PoS,169598616.0,0,-0.2841657963028358,0.8167505553779641,-0.22993764208406509,BitCurrency,0.0
FCTC,X13,PoS,,10000,,,,,
MOOND,Scrypt,PoW/PoS,,420000000,,,,,
DLC,SHA-256,PoW,9106714.0,10638298,-0.14708694547264742,-1.2894778587688562,0.19434479007398012,DollarCoin,3.0
SCN,Scrypt,PoW/PoW,665200057.0,3100000000,-0.23510455327261864,0.24149719345825865,-0.44875514865451516,Swiscoin,0.0
BRONZ,Scrypt,PoW,,4502400,,,,,
SH,Scrypt,PoW,11119200.0,30000000,-0.16820372050084625,-1.1205938948484153,-0.035202120265412036,Shilling,3.0
BUZZ,SHA-256D,PoW/PoS,19577787259.0,20000000000,0.03580517531465517,1.9397258065077674,-0.804528935157361,BuzzCoin,0.0
MG,SHA-256,PoW/PoS,,7500000000,,,,,
PSI,X11,PoS,,696969,,,,,
XPO,PoS,PoS,74033806.7949683,74000000,-0.34124254209650323,1.5775796730057359,0.08677147751639487,Opair,0.0
PSB,Scrypt,PoW/PoS,33522957.0,0,-0.33556272885313815,1.035461459821124,-0.6264759943610065,PesoBit,0.0
FIT,X11,PoW/PoS,,90000000,,,,,
PINKX,Scrypt,PoW/PoS,,735000000,,,,,
UNF,Scrypt,PoW,,67000000,,,,,
SPORT,X11,PoS,,20000000,,,,,
NTC,Scrypt,PoW/PoS,,130528084,,,,,
EGO,PoS,PoS,,60000000,,,,,
GBRC,Scrypt,PoW,0.0,87500000,,,,,
HALLO,X11,PoW/PoS,264678458.288619,1500000000,-0.38698012515979835,1.2246775937561913,-0.5217327569509452,Halloween Coin,0.0
BBCC,Scrypt,PoW/PoS,,19000000,,,,,
EMIGR,SHA-256,PoW,,4000000,,,,,
BHC,Quark,PoW,,411000000,,,,,
CRAFT,Scrypt,PoW/PoS,,49411760,,,,,
OLYMP,X11,PoW/PoS,,50000000,,,,,
DPAY,X13,PoW/PoS,,90400000,,,,,
ANTC,Scrypt,PoW,,84000000,,,,,
JOBS,X11,PoW/PoS,,20000000000,,,,,
DGORE,X11,PoW/PoS,,500000000,,,,,
RMS,NIST5,PoS,,9188302,,,,,
FJC,Scrypt-n,PoW,0.0,10000000,,,,,
VAPOR,SHA-256,PoW/PoS,,2000000,,,,,
XZC,Lyra2Z,PoW,7568281.24956067,21400000,-0.15064170072321528,-2.20844858523734,0.4096791161361784,ZCoin,3.0
PRE,Scrypt,PoW,,20000000,,,,,
CALC,SHA-256,PoW,,135000000,,,,,
LEA,SHA-256,PoW,0.0,2000000000,,,,,
CF,SHA-256,PoW,,2520000,,,,,
CFC,PoS,PoS,148716816.0,39999898,-0.3405709088226116,1.5776227607851152,0.08674940273592267,CoffeeCoin,0.0
BS,X11,PoW/PoS,,2100000000,,,,,
JIF,SHA-256D,PoW,,5108400,,,,,
MONETA,Scrypt,PoW,,184000000,,,,,
RUBIT,Scrypt,PoW,,100000000,,,,,
HCC,Scrypt,PoW,,100100400000,,,,,
BRAIN,X11,PoW/PoS,,22000000,,,,,
ROYAL,X13,PoS,2500124.0,2500124,-0.22876630193304892,1.5980478892840977,-0.2613388732363608,RoyalCoin,0.0
LFC,X11,PoW,,9900000000,,,,,
ZUR,Quark,PoW,0.0,126000000,,,,,
PEC,X11,PoW,,700000000,,,,,
GMX,Scrypt,PoW,,84078950,,,,,
32BIT,X11,PoW/PoS,,355000,,,,,
GNJ,X14,PoW/PoS,100000000.0,100000000,-0.4023580533971023,2.027115580421317,-0.8566225881220038,GanjaCoin V2,0.0
TEAM,PoS,PoS,17818682.1654,301000000,-0.3403186431152233,1.5774376044112552,0.08676981987531951,TeamUP,0.0
SCT,Scrypt,PoW/PoS,,8842105,,,,,
LANA,SHA-256D,PoW/PoS,1082162635.53683,7506000000,-0.27896307661318287,1.9404395467678395,-0.7971644519680348,LanaCoin,0.0
ELE,Ethash,PoW,26205539.0,26205539,-0.16085143121846296,-1.972382521339754,0.41647564813137067,Elementrem,3.0
GCC,Scrypt,PoW,,39760000,,,,,
EQUAL,X13,PoW/PoS,,1000000000,,,,,
2BACCO,Scrypt,PoW/PoS,,81454545,,,,,
DKC,Scrypt,PoW/PoS,,24000000,,,,,
COC,SHA-256,PoW,,36129032,,,,,
CHOOF,Scrypt,PoW/PoS,,40000000,,,,,
CSH,SHA-256,PoW,0.0,100000000,,,,,
ZCL,Equihash,PoW,5613550.0,21000000,-0.15967718144720788,-2.044732957890811,0.42584567014917674,ZClassic,3.0
RYCN,X13,PoS,,2500124,,,,,
PCS,X11,PoW/PoS,,31500000000,,,,,
NBIT,Scrypt,PoW/PoS,,10.500.000,,,,,
WINE,Scrypt,PoW/PoS,,1744000000,,,,,
ARK,DPoS,DPoS,108202084.0,125000000,3.6992578656682262,2.0748446218720225,-0.16811427136356202,ARK,0.0
ZECD,Scrypt,PoW,,500000000,,,,,
WASH,X11,PoW/PoS,,170000000,,,,,
LUCKY,PoS,PoS,,20000000,,,,,
INSANE,X11,PoW/PoS,18342813.0,30000000,-0.400424407144619,1.2253967099055594,-0.5215163971324476,InsaneCoin,0.0
BASH,Scrypt,PoW/PoS,0.0,1000000000,,,,,
FAME,QuBit,PoW/PoS,,50000000,,,,,
LIV,Scrypt,PoW/PoS,,1572000000,,,,,
DOGETH,X11,PoW/PoS,,18100000,,,,,
KLC,Scrypt,PoW,196297971.0,10000000000,-0.09518005013788357,-1.1259600933914542,-0.03616908145358342,KiloCoin,3.0
HUSH,Equihash,PoW,0.0,21000000,,,,,
BTLC,PoS,PoS,,5000000000,,,,,
DRM8,Scrypt,PoW,,88800000000,,,,,
EBZ,PoS,PoS,,21000000,,,,,
FGZ,Scrypt,PoW,,44775520,,,,,
BOSON,X11,PoW/PoS,,5000000000,,,,,
ATX,X11,PoW,824000000.0,500000000,-0.21982018665178787,-0.9306256236679307,0.06943859425895174,ArtexCoin,3.0
PNC,SHA-256,PoW,,21000000,,,,,
BRDD,Scrypt,PoW/PoS,,21212121,,,,,
BIPC,CryptoNight,PoW,,18446744,,,,,
XNC,Scrypt,PoW,,2100000000,,,,,
EMB,X13,PoW/PoS,92192822723.0,850000000,0.854470416159864,1.8466842137815254,-0.6890575238027675,EmberCoin,0.0
BTTF,PoS,PoS,,1210000,,,,,
DLR,X11,PoW/PoS,,1000000000,,,,,
XEN,X11,PoW/PoS,3853326.77707314,3853326.77707314,-0.40078710046934735,1.2254061739580298,-0.5215091435525331,XenixCoin,0.0
IW,X11,PoW/PoS,,2142857142.86,,,,,
FRE,PoS,PoS,50000000.0,50000000,-0.34170667177939906,1.5775848272650768,0.08678175166997094,FreeCoin,0.0
NPC,SHA-256D,PoW/PoS,0.0,7000000000,,,,,
PLNC,Scrypt,PoW/PoS,17089600.0,38540000 ,-0.33549008427026694,1.0354350720680678,-0.6264739549355667,PLNCoin,0.0
DGMS,Scrypt,PoW,,50000000,,,,,
ICOB,Scrypt,PoW/PoS,0.0,200000000 ,,,,,
ARCO,Scrypt,PoW/PoS,2449577.41533168,42000000,-0.3356444905741552,1.0354283702552405,-0.6264693368529142,AquariusCoin,0.0
KURT,X11,PoW,61364813.0,228000000,-0.2310732745048793,-0.9307285620229856,0.06972019336396326,Kurrent,3.0
XCRE,PoS,PoS,20000000.0,20000000,-0.34228631730566933,1.5775912839974997,0.08679458012567652,Creatio,0.0
ENT,X11,PoW/PoS,6069482.07721352,60000000,-0.40036152034107253,1.2253763400415212,-0.521514984325149,Eternity,0.0
MTLM3,Scrypt,PoW/PoS,,2500000000,,,,,
ODNT,SHA-256D,PoW/PoS,,21000000,,,,,
EUC,SHA-256,PoW/PoS,12416554.0,20000000,-0.31440000066781276,0.8665497852042753,-0.3969262228456163,Eurocoin,0.0
CCX,Scrypt,PoW/PoS,,11052632,,,,,
BCF,Scrypt,PoW/PoS,20244023.640728,33000000,-0.3354908428837376,1.0354391259473725,-0.6264745149707721,BitcoinFast,0.0
SEEDS,SHA-256D,PoW/PoS,,7996400,,,,,
XSN,X11,TPoS,75590369.0,76500000,-0.4194172375545262,0.687633834809599,-0.19137458967156207,Stakenet,0.0
BCCOIN,Scrypt,PoW/PoS,11080722.3769581,28000000,-0.33563834360422173,1.0354388318306387,-0.6264709743399013,BitConnect Coin,0.0
SHORTY,PoS,PoS,,100000000,,,,,
PCM,Scrypt,PoW,,28000000,,,,,
CORAL,X13,PoS,,21000000,,,,,
MONEY,Scrypt,PoW/PoS,10914418.0,650659833,-0.33122117776379983,1.0350998337358837,-0.6265274121839516,MoneyCoin,0.0
HSP,Scrypt,PoW,,2900000,,,,,
HZT,Scrypt,PoW/PoS,,100000000,,,,,
CRSP,DPoS,DPoS,,0,,,,,
ICON,PoS,PoS,,520000,,,,,
NIC,PoS,PoS,,47090909,,,,,
ACN,PoS,PoS,,1000000000,,,,,
XNG,X11,PoW/PoS,814671.0,5000000,-0.40081610740733875,1.2254045496773152,-0.5215082239116814,Enigma,0.0
XCI,CryptoNight,PoW,978145.0,21000000,0.3024797694140527,-2.285954287919655,0.40908461128905,Cannabis Industry Coin,3.0
LOOK,X11,PoW/PoS,,1613150000,,,,,
MIS,X11,PoW/PoS,,25000000,,,,,
WOP,X11,PoW/PoS,,10000000,,,,,
CQST,X13,PoW/PoS,,30000000,,,,,
CHIEF,Scrypt,PoW/PoS,,2500000000,,,,,
RC,Scrypt,PoW/PoS,8377873.0,144000000,-0.33484809794761483,1.0353747979435164,-0.6264805884590894,Russiacoin,0.0
PND,Scrypt,PoS,33813143821.8337,32514916898,0.35786834768045744,0.8101240091362757,-0.24422173272303596,PandaCoin,0.0
ECAD,Scrypt,PoW,,100000000,,,,,
OPTION,X11,PoS,,21000000,,,,,
AV,PoS,PoS,,10000000,,,,,
LTD,PoS,PoS,,128,,,,,
UNITS,Scrypt,PoW/PoS,3472983.0,13000000,-0.3358378017077897,1.0354444931609141,-0.6264670504558525,GameUnits,0.0
GAKH,Scrypt,PoW/PoS,3315789.0,3315789,-0.3359084549579625,1.0354497130013482,-0.6264661188519316,GAKHcoin,0.0
S8C,Scrypt,PoW/PoS,,520000000,,,,,
ASAFE2,Quark,PoS,10517772.7391666,15000000,-0.3448664617079981,1.474492010475154,-0.10573994748910648,Allsafe,0.0
LTCR,QuBit,PoW/PoS,30227750.0,78835200,-0.3489827556641046,0.6644990537840381,-0.37176119595534396,LiteCreed,0.0
XPRO,X15,PoW/PoS,,6000000,,,,,
ASTR,X13,PoW/PoS,,37875500,,,,,
GIFT,X13,PoW,,6750000,,,,,
VIDZ,PoS,PoS,,125000000,,,,,
INC,PoS,PoS,,1300000,,,,,
PTA,SHA-256,PoW/PoS,, 1311955 ,,,,,
ACID,SHA-256,PoW,,4500000000,,,,,
RNC,X11,PoS,,250000000,,,,,
TWIST,X11,PoW/PoS,,3195000,,,,,
PAYP,X11,PoW/PoS,,50000000000,,,,,
LENIN,SHA-256D,PoW,,100000000,,,,,
MRSA,X13,PoW/PoS,,2100000000,,,,,
OS76,Scrypt,PoW,894026.0,2714286,-0.16852237001731127,-1.120582407278029,-0.035196199924457564,OsmiumCoin,3.0
BIC,CryptoNight,PoW,9357088.0,25000000,0.30261058467016894,-2.285953707605821,0.409081425626842,Bikercoins,3.0
CRPS,X11,PoS,,1593.15,,,,,
NTCC,X11,PoW/PoS,0.0,250000000,,,,,
HXX,Lyra2RE,PoW,1876146.443596,9999999,-0.1548613610146872,-2.2733694624094305,0.4272357591087128,HexxCoin,3.0
SPKTR,SHA-256,PoW/PoS,,2270000,,,,,
MAC,Time Travel,PoW,,35000000,,,,,
SEL,PoS,PoS,,159680000,,,,,
NOO,PoS,PoS,,25000000,,,,,
CHAO,SHA-256D,PoW,,23,,,,,
XGB,X13,PoW/PoS,0.0,450000000,,,,,
YMC,Scrypt,PoW,,315000000,,,,,
JOK,Scrypt,PoW/PoS,,5000000000,,,,,
GBIT,Scrypt,PoW/PoS,,5333000,,,,,
TEC,Multiple,PoW,,469521976,,,,,
BOMBC,Scrypt,PoW/PoS,,4516129032,,,,,
RIDE,PoS,PoS,0.0,100000000,,,,,
KED,Scrypt,PoW/PoS,23965372.0,500000000,-0.33213091682050955,1.0351861404192293,-0.626518139505437,Klingon Empire Darsek,0.0
IOP,SHA-256,PoW/PoS,2526078.47525448,21000000,-0.3145138067770549,0.8665459856723081,-0.39692298161988937,Internet of People,0.0
ELS,Scrypt,PoW,,18000000,,,,,
KUSH,X11,PoW/PoS,5659096.95728771,9354000,-0.40072598644254886,1.2254037740007493,-0.5215102509655064,KushCoin,0.0
ERY,X11,PoW/PoS,0.0,100000000,,,,,
OPES,Argon2,PoW,,52000000,,,,,
RATIO,PoS,PoS,,100000000,,,,,
SMF,Scrypt,PoW/PoS,,2500000000,,,,,
TECH,X13,PoW/PoS,,300000,,,,,
CIR,SHA-256D,PoW/PoS,,3125000000,,,,,
LEPEN,SHA-256,PoS,,1000000000,,,,,
MARX,X11,PoW,0.0,100640000,,,,,
HAZE,Scrypt,PoW,,25000000,,,,,
PRX,Scrypt,PoW/PoS,11821728.0,20000000,-0.33568606372219834,1.0354434304932107,-0.6264704981345235,Printerium,0.0
PAC,X11,PoW,536982074.0,100000000000,0.48285181650043457,-0.9848826700235753,0.06050766049849798,PacCoin,3.0
IMPCH,Scrypt,PoW/PoS,308179.0,21933333,-0.33581308651030095,1.0354385887126571,-0.6264667948004484,Impeach,0.0
ERR,Scrypt,PoW,,81000000,,,,,
TIC,Scrypt,PoW/PoS,,53200000,,,,,
NUKE,PoS,PoS,,2778196,,,,,
SFC,Scrypt,PoW,0.0,20000000,,,,,
JANE,X11,PoW/PoS,,2100000000,,,,,
PARA,Scrypt,PoW,,72000000,,,,,
MM,X11,PoS,,1500000000,,,,,
CTL,CryptoNight-V7,PoW,10969318.522954,185000000,-0.14221900365446438,-2.2733214698069673,0.42287737825004407,Citadel,3.0
ZBC,Scrypt,PoS,2922613.96424908,55000000,-0.2858129302375337,0.8166657593322698,-0.22988648153709038,Zilbercoin,0.0
FRST,Scrypt,PoW/PoS ,110000000.0,110000000,-0.2964504037380654,0.35616703837987423,-0.36559118313687855,FirstCoin,0.0
ORO,Scrypt,PoW,,23529412,,,,,
ALEX,SHA-256,PoW/PoS,,1268000,,,,,
TBCX,SHA-256D,PoS,,9000000,,,,,
MCAR,Scrypt,PoW/PoS,,2991837,,,,,
THS,DPoS,DPoS,,600000000,,,,,
ACES,X13,PoS,,100000000,,,,,
UAEC,X11,PoW/PoS,,10000000,,,,,
EA,SHA-256,PoW,,40000000,,,,,
CREA,Keccak,PoW,0.0,115000000,,,,,
BVC,Scrypt,PoW,3115258.0,3360000,-0.16849063435588665,-1.1205820277120075,-0.035197006810398036,BeaverCoin,3.0
FIND,X13,PoS,14524851.4827,14524851.4827,-0.22853396595005013,1.59804530126917,-0.26134401519249034,FindCoin,0.0
MLITE,SHA-256D,PoW/PoS,,1.000.000,,,,,
STALIN,X11,PoW/PoS,,3000000000,,,,,
TSE,Scrypt,PoW/PoS,,500000000,,,,,
VLTC,X11,PoW,30385540.0,1000000000,-0.22597286253206805,-0.9311589943342302,0.06966058633587707,VaultCoin,3.0
BIOB,SHA-256D,PoW/PoS,,60000000,,,,,
ZER,Equihash,PoW,6921653.89980891,17000000,-0.1596895800592216,-2.0447303499733063,0.42584559238785885,Zero,3.0
CHAT,Scrypt,PoW/PoS,1000000000.0,1000000000,-0.3166510034909494,1.0352352022259688,-0.626892316160377,OpenChat,0.0
